Municipio;Macroregiao;Ano;Mes;PM25;Fonte;Metodo
Belford Roxo;Metropolitana I;2012;6;17.3201;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2012;7;18.7643;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2012;8;35.0631;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2012;9;58.2303;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2012;10;28.9406;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2012;11;18.3427;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2012;12;16.7247;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2013;1;12.7888;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2013;2;13.6146;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2013;3;14.1142;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2013;4;13.9527;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2013;5;13.7146;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2013;6;15.3727;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2013;7;16.6545;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2013;8;31.1208;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2013;9;51.6832;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2013;10;25.6867;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2013;11;16.2804;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2013;12;14.8442;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2014;1;14.4401;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2014;2;15.3725;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2014;3;15.9366;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2014;4;15.7542;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2014;5;15.4854;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2014;6;17.3577;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2014;7;18.805;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2014;8;35.1391;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2014;9;58.3566;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2014;10;29.0034;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2014;11;18.3825;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2014;12;16.761;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2015;1;15.5626;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2015;2;16.5675;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2015;3;17.1754;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2015;4;16.9789;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2015;5;16.6892;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2015;6;18.707;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2015;7;20.2668;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2015;8;37.8707;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2015;9;62.893;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2015;10;31.258;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2015;11;19.8115;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2015;12;18.0639;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2016;1;15.2091;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2016;2;16.1911;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2016;3;16.7852;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2016;4;16.5931;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2016;5;16.31;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2016;6;18.282;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2016;7;19.8063;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2016;8;37.0103;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2016;9;61.4641;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2016;10;30.5478;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2016;11;19.3614;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2016;12;17.6535;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2017;1;14.7782;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2017;2;15.7324;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2017;3;16.3097;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2017;4;16.123;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2017;5;15.8479;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2017;6;17.764;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2017;7;19.2452;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2017;8;35.9617;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2017;9;59.7227;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2017;10;29.6823;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2017;11;18.8128;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2017;12;17.1533;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2018;1;14.0588;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2018;2;14.9665;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2018;3;15.5157;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2018;4;15.3381;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2018;5;15.0764;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2018;6;16.8992;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2018;7;18.3083;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2018;8;34.2111;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2018;9;56.8154;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2018;10;28.2374;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2018;11;17.897;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2018;12;16.3183;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2019;1;15.3597;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2019;2;16.3515;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2019;3;16.9514;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2019;4;16.7575;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2019;5;16.4715;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2019;6;18.463;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2019;7;20.0025;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2019;8;37.3768;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2019;9;62.0728;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2019;10;30.8503;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2019;11;19.5531;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2019;12;17.8283;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2020;1;15.6831;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2020;2;16.6957;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2020;3;17.3084;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2020;4;17.1103;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2020;5;16.8183;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2020;6;18.8518;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2020;7;20.4236;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2020;8;38.1638;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2020;9;63.3797;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2020;10;31.4999;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2020;11;19.9648;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2020;12;18.2037;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2021;1;16.1799;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2021;2;17.2246;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2021;3;17.8567;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2021;4;17.6523;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2021;5;17.3511;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2021;6;19.449;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2021;7;21.0706;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2021;8;39.3728;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2021;9;65.3875;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2021;10;32.4977;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2021;11;20.5973;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2021;12;18.7803;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2022;1;16.4629;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2022;2;17.526;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2022;3;18.169;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2022;4;17.9611;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2022;5;17.6546;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2022;6;19.7892;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2022;7;21.4392;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2022;8;40.0615;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2022;9;66.5313;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2022;10;33.0662;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2022;11;20.9576;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2022;12;19.1089;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2023;1;14.7857;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2023;2;15.7405;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2023;3;16.318;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2023;4;16.1313;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2023;5;15.856;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2023;6;17.7731;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2023;7;19.255;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2023;8;35.9801;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2023;9;59.7533;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2023;10;29.6975;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2023;11;18.8225;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2023;12;17.1621;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2024;1;19.6844;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2024;2;20.9555;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2024;3;21.7244;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2024;4;21.4758;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2024;5;21.1093;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2024;6;23.6615;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2024;7;25.6345;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2024;8;47.9008;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2024;9;79.5503;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2024;10;39.5367;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2024;11;25.0586;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2024;12;22.8481;Monitorado;Observado + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2025;1;18.5418;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2025;2;19.739;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2025;3;20.4633;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2025;4;20.2291;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2025;5;19.8839;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2025;6;22.288;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2025;7;24.1464;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2025;8;45.1202;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2025;9;74.9325;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2025;10;37.2416;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2025;11;23.604;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Belford Roxo;Metropolitana I;2025;12;21.5218;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Itaboraí;Metropolitana II;2010;1;13.2473;Monitorado;Observado + sazonal (perfil nacional 2024)
Itaboraí;Metropolitana II;2010;2;14.1027;Monitorado;Observado + sazonal (perfil nacional 2024)
Itaboraí;Metropolitana II;2010;3;14.6202;Monitorado;Observado + sazonal (perfil nacional 2024)
Itaboraí;Metropolitana II;2010;4;14.4529;Monitorado;Observado + sazonal (perfil nacional 2024)
Itaboraí;Metropolitana II;2010;5;14.2063;Monitorado;Observado + sazonal (perfil nacional 2024)
Itaboraí;Metropolitana II;2010;6;15.9239;Monitorado;Observado + sazonal (perfil nacional 2024)
Itaboraí;Metropolitana II;2010;7;17.2516;Monitorado;Observado + sazonal (perfil nacional 2024)
Itaboraí;Metropolitana II;2010;8;32.2366;Monitorado;Observado + sazonal (perfil nacional 2024)
