macro_regiao,desfecho,exposicao,lag,estatistica,pvalor
Metropolitana I,internacoes_i60_i64,temp_med,14,50.166126764039355,5.727228830187947e-6
Metropolitana I,internacoes_i60_i64,temp_med,21,70.39654947881762,3.035097639880746e-7
Metropolitana I,internacoes_i60_i64,temp_med,30,84.28863417653201,4.6915082341225656e-7
Metropolitana I,internacoes_i60_i64,ur_med,1,4.7312502175249196e-5,0.9945118674076242
Metropolitana I,internacoes_i60_i64,ur_med,7,19.321093519935122,0.007238808417826981
Metropolitana I,internacoes_i60_i64,ur_med,14,45.51210570589032,3.367688908606503e-5
Metropolitana I,internacoes_i60_i64,ur_med,21,74.17745228249372,7.406367430462524e-8
Metropolitana I,internacoes_i60_i64,ur_med,30,86.51798123218691,2.1922746107350122e-7
Metropolitana I,obitos_i60_i64,temp_med,1,6.1129835795097005,0.013419241360721701
Metropolitana I,obitos_i60_i64,temp_med,7,26.02041757021464,4.994551234180911e-4
